image,kanjiname,hiragananame,romajiname,localisedname,nickname,position,element,playstyle,kick,control,technique,pressure,physical,agility,intelligence,bst
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/k/m/g/mgmqtpmakz8.png,乙女 仙次郎,おとめ せんじろう,Senjiro Otome,Addison Norris,乙女,-,-,Breach,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/k/9/i/9ixx-wa6jqu.png,有海崎 玲亜,あみさき れあ,Rea Amisaki,Leia Caperton,有海崎,-,-,Counter,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/k/j/s/jspdxjcjbqe.png,陣内 伍兵,じんない ごへい,Gohei Jinnai,Milo Rankin,陣内,GK,山 (Mountain),Justice,83,90,84,95,99,101,90,642
https://dxi4wb638ujep.cloudfront.net/1/k/g/n/gnd1zji01mk.png,矢倉 隆仁,やぐら たかじん,Takajin Yagura,Peake Fletcher,矢倉,DF,林 (Forest),Rough Play,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/r/p/rpsu02eoy_m.png,城壁道 三瓶,じょうへきどう さんぺい,Sanpei Johekido,Sentry Scarborough,城壁,DF,山 (Mountain),Breach,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/x/g/xgphnrxgtf8.png,槍崎 由自,やりさき ゆうじ,Yuji Yarisaki,Autry Rogers,槍崎,DF,火 (Fire),Justice,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/y/r/yrdjpbp7d5c.png,屯田 万稔,とんだ まんねん,Mannen Tonda,Bodhi Field,万稔,MF,山 (Mountain),Counter,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/d/p/dptwtzqjj1c.png,保平 歩,ほひら あゆむ,Ayumu Hohira,Chase Winthrop,保平,MF,林 (Forest),Justice,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/p/d/pdsoi-pbuk0.png,騎士部 登和,きしべ とわ,Towa Kishibe,Hawky Savard,騎士部,MF,風 (Wind),Justice,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/4/e/4e-8cc6z2zs.png,新狩 瑛斗,しんかり えいと,Eito Shinkari,Taliesin Greenhunt,新狩,MF,林 (Forest),Justice,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/6/l/6l5gyfofzfs.png,品乃 雅士,しなの まさし,Masashi Shinano,Ivan Mercer,品乃,MF,風 (Wind),Tension,100,108,105,88,88,81,97,667
https://dxi4wb638ujep.cloudfront.net/1/k/l/n/lnibf6olese.png,友部 仁,ともべ じん,Jin Tomobe,Erdem Barath,友部,FW,林 (Forest),Tension,107,104,95,84,82,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/a/k/akavhydxg_c.png,空宮 征,そらみや せい,Sei Soramiya,Nikas Himmelstein,空宮,FW,火 (Fire),Breach,110,108,98,88,85,81,97,667
https://dxi4wb638ujep.cloudfront.net/1/k/i/g/igap3qwywkk.png,弥叉 光利,やしゃ みつとし,Mitsutoshi Yasha,Hugh Pronghorn,弥叉,FW,風 (Wind),Breach,107,104,95,84,82,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/s/b/sbir-mmzkg0.png,船舎 奨,せんしゃ すすむ,Susumu Sensha,Everett Shipman,船舎,MF,山 (Mountain),Counter,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/t/u/turiavwid5m.png,武党 軍平,むとう ぐんぺい,Gunpei Muto,Armin Marshall,軍平,GK,火 (Fire),Justice,83,90,84,95,99,101,90,642
https://dxi4wb638ujep.cloudfront.net/1/k/z/b/zbi9jyjqoz8.png,三本矢 元就,さんぼんや もとなり,Motonari Sanbonya,Conley Quiver,三本矢,DF,風 (Wind),Counter,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/c/p/cp5cknfqfqu.png,大豊 隆介,たいほう りゅうすけ,Ryusuke Taiho,Denzel Harvest,大豊,FW,火 (Fire),Rough Play,107,104,95,84,82,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/w/_/w_ggpbcv7sm.png,下鶴 改,しもづる あらた,Arata Shimozuru,Neil Turner,下鶴,FW,火 (Fire),Breach,107,104,95,84,82,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/b/x/bxrne-6vwfk.png,浦池 密,うらいけ ひそか,Hisoka Uraike,Raz Pond,浦池,MF,風 (Wind),Rough Play,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/w/v/wvjtcihjfk8.png,好街 貴良,このまち きりょう,Kiryo Konomachi,Dax Prescott,好街,GK,風 (Wind),Counter,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/f/z/fzcbszg9cfk.png,寺路 進未,じみち すすみ,Susumi Jimichi,Edvan Trodden,寺路,DF,風 (Wind),Justice,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/s/4/s4oz6zeas5e.png,駆乗 活基,かるのり かつき,Katsuki Karunori,Drever Olflaire,駆乗,DF,林 (Forest),Tension,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/l/c/lc_ubev13_u.png,丸目 舞美,まるめ まみ,Mami Marume,Looke Raundoff,丸目,DF,林 (Forest),Tension,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/z/4/z4kfnnxzgmm.png,白石 道生,しらいし みちお,Michio Shiraishi,Rutheo Wheyston,白石,DF,林 (Forest),Tension,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/d/q/dq_sxm46bks.png,真地米 直子,まじめ なおこ,Naoko Majime,Ernesta Beauregard,真地米,MF,火 (Fire),Rough Play,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/n/9/n94yvdhzy5u.png,金星 やつる,きんぼし やつる,Yatsuru Kinboshi,Laymark Starwyn,金星,MF,山 (Mountain),Counter,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/h/s/hsbh8ayrhzk.png,元部鳴 カコ,もぶなり かこ,Kako Mobunari,Moby Tidbitt,元部鳴,MF,山 (Mountain),Counter,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/2/6/26qmr_urqqm.png,糸居 幸,いとい こう,Ko Itoi,Edgard Loathe,糸居,FW,風 (Wind),Tension,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/c/q/cqv-gyxjnvk.png,鹿知 央介,しかち おうすけ,Osuke Shikachi,Flanko Midspringle,鹿知,FW,林 (Forest),Breach,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/u/0/u0ops7zpam8.png,学舎 電人,まなびや でんと,Dento Manabiya,Berdy Caster,学舎,FW,林 (Forest),Counter,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/m/x/mxtgpurizz0.png,片見 桔梗,へんみ ききょう,Kikyo Henmi,Chicory Bellflower,桔梗,MF,林 (Forest),Breach,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/9/_/9_cnerny0qc.png,次乃 エイス,つぎの えいす,Eisu Tsugino,Aysen DeMacon,次乃,FW,山 (Mountain),Breach,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/_/e/_eb7qifexsc.png,杏羽 陶冶,あんば とうや,Toya Anba,Breppo Terrey,杏羽,MF,火 (Fire),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/o/2/o2qah35kcf0.png,木見丈 藍須,きみたけ あいす,Aisu Kimitake,Frie Sorbet,藍須,DF,風 (Wind),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/u/z/uzjvuqmsp_e.png,途坊 クレ,とほう くれ,Kure Toho,Eddi Losse,途坊,GK,風 (Wind),Tension,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/v/g/vgmiaahf_m0.png,家々 阿比留,いえいえ あひる,Ahiru Ieie,Waddell Homely,阿比留,GK,林 (Forest),Justice,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/e/u/euxp3_h_s_c.png,千乃 茉莉歌,せんの まりか,Marika Senno,Yasmin Tausend,茉莉歌,MF,林 (Forest),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/i/d/id1jh1i55mk.png,マルティノ・レオーネ,まるてぃの・れおーね,Martino Leone,Martino Leone,マルティノ,GK,林 (Forest),Counter,86,94,88,98,102,104,93,665
https://dxi4wb638ujep.cloudfront.net/1/k/0/n/0nusl8g_u_8.png,ジュディ・カシオス,じゅでぃ・かしおす,Judie Cassios,Judie Cassios,ジュディ,DF,火 (Fire),Breach,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/a/p/ap1fr9p2ptc.png,キキ・マハラジャ,きき・まはらじゃ,Kiki Maharaja,Gigy Maharaja,キキ,DF,火 (Fire),Breach,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/z/e/zen35xxlh18.png,ジェニー・オクトーバー,じぇにー・おくとーばー,Jenny October,Jenny Okutba,ジェニー,DF,風 (Wind),Breach,86,90,91,98,102,88,110,665
https://dxi4wb638ujep.cloudfront.net/1/k/r/k/rkdeetwvrtm.png,ロベルト・アンダーソン,ろべると・あんだーそん,Roberto Anderson,Robart Anderson,ロベルト,MF,山 (Mountain),Tension,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/f/p/fpfzmdgfdmu.png,チャウ・メイ,ちゃう・めい,Chow Mei,Ming Chow,チャウメイ,MF,火 (Fire),Counter,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/x/l/xlgrxojnkz8.png,マリベル・フランミール,まりべる・ふらんみーる,Maribelle Flanmir,Maribelle Flanmir,マリベル,MF,風 (Wind),Breach,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/a/n/anrk6xfdjau.png,山之内 東洋,やまのうち とうよう,Toyo Yamanouchi,Toyo Yamanouchi,東洋,MF,山 (Mountain),Counter,97,112,112,84,82,81,100,668
https://dxi4wb638ujep.cloudfront.net/1/k/t/r/trecqkeduvm.png,スクワート・スワン,すくわーと・すわん,Squatt Swan,Sikuvot Shivan,スクワート,FW,風 (Wind),Justice,107,104,95,84,82,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/r/n/rne-8cpmig0.png,カイ・吉崎,かい・よしざき,Kai Yoshizaki,Kai Yoshizaki,カイ,FW,火 (Fire),Counter,117,112,102,84,82,81,90,668
https://dxi4wb638ujep.cloudfront.net/1/k/g/i/giy_pswv8gk.png,ジョン・ビート,じょん・びーと,John Beat,Joey Beat,ジョン,FW,火 (Fire),Counter,107,104,95,84,82,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/6/g/6gwqcg6-6zs.png,オルソン・カーチス,おるそん・かーちす,Olson Carchis,Olson Carchis,オルソン,FW,林 (Forest),Justice,107,104,95,84,82,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/l/i/linlvfcexae.png,ワン・モンモン,わん・もんもん,Wang Monmon,Mengmeng Wang,モンモン,MF,火 (Fire),Counter,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/j/p/jpgxbgoosge.png,カイオス・ダオ,かいおす・だお,Kaios Dao,Kaos Dao,カイオス,GK,山 (Mountain),Counter,83,90,84,95,99,101,90,642
https://dxi4wb638ujep.cloudfront.net/1/k/4/b/4br2s5os_1s.png,エドモンド・ピアース,えどもんど・ぴあーす,Edmond Pias,Edmond Pias,エドモンド,DF,風 (Wind),Tension,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/y/u/yuyd_kdakvc.png,ケイン・ウィジェット,けいん・うぃじぇっと,Kain Widget,Kain Vijet,ケイン,DF,山 (Mountain),Breach,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/z/x/zxdkxowzcms.png,トレバー・ウィルソン,とればー・うぃるそん,Trevor Wilson,Derrin Wilson,トレバー,MF,火 (Fire),Breach,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/o/z/ozsfcxwjxve.png,アニータ・ナバロ,アニータ・ナバロ,Anita Navarro,Anita Navarro,アニータ,GK,火 (Fire),Justice,83,90,84,95,99,101,90,642
https://dxi4wb638ujep.cloudfront.net/1/k/8/s/8sxca__yw1k.png,新黒 湖南,にいくろ こなみ,Konami Niikuro,Kiona Blackwell,新黒,GK,風 (Wind),Breach,83,90,84,91,99,104,90,641
https://dxi4wb638ujep.cloudfront.net/1/k/i/4/i4oexy8qxkm.png,鈴森 サイヤ,すずもり さいや,Saiya Suzumori,Lennox Portsman,鈴森,DF,山 (Mountain),Justice,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/v/0/v0cuqe-slg8.png,花丸屋 数,はなまるや かず,Kazu Hanamaruya,Kaz Bloomfield,花丸屋,DF,林 (Forest),Justice,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/e/c/ecz197ywmtu.png,屋城 統,やしろ すべる,Suberu Yashiro,Govin Castlehoven,屋城,DF,風 (Wind),Rough Play,83,86,84,102,105,88,117,665
https://dxi4wb638ujep.cloudfront.net/1/k/p/b/pbhhdzlk-am.png,五重寺 愛花,ごじゅうでら まなか,Manaka Gojudera,Floramira Pagotta,五重寺,MF,風 (Wind),Justice,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/t/v/tvfi-dsaom8.png,連山 濱人,れんざん はまと,Hamato Renzan,Alistar Montero,連山,MF,山 (Mountain),Bond,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/n/6/n6m9tazi7gm.png,幾重 孫一,いくえ まごいち,Magoichi Ikue,Elijah Singleton,幾重,MF,火 (Fire),Rough Play,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/5/q/5qzlcnaqc5k.png,氏家 塔一,うじいえ とういち,Toichi Ujiie,Rohan Snatchett,氏家,MF,火 (Fire),Bond,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/m/q/mqzjrz1zqms.png,倉敷 灯里,くらしき あかり,Akari Kurashiki,Umbren Lightwood,倉敷,FW,風 (Wind),Counter,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/c/9/c90ptik6jvu.png,西條 リル,さいじょう りる,Riru Saijo,Blaine Westbrook,西條,FW,風 (Wind),Breach,117,112,102,84,82,81,90,668
https://dxi4wb638ujep.cloudfront.net/1/k/x/4/x4cogmtj9ve.png,内成 海児,うちなり かいじ,Kaiji Uchinari,Marinus Courier,内成,FW,火 (Fire),Justice,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/g/_/g_q84uarlgc.png,七街道 八九,ななかいどう はく,Haku Nanakaido,Zelane Whitlow,七街道,GK,火 (Fire),Breach,83,90,84,91,99,104,90,641
https://dxi4wb638ujep.cloudfront.net/1/k/3/x/3xhdvrmri10.png,寺前 レイル,てらまえ れいる,Reiru Teramae,Rael Abbeybogy,寺前,MF,林 (Forest),Rough Play,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/1/2/12mb7i0hnz0.png,蒲田 夢道,かまた むどう,Mudo Kamata,Dawsey Geistfeld,蒲田,FW,風 (Wind),Counter,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/e/e/eexgw3s9gac.png,伝統田 土岐ノ助,でんとうだ ときのすけ,Tokinosuke Dentoda,Volk Lorius,伝統田,MF,風 (Wind),Breach,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/k/x/kx0vfqn1vgs.png,真盛 均多留,まさかり きたる,Kitaru Masakari,Drexel Kixley,真盛,DF,山 (Mountain),Counter,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/l/u/lubylakcdtc.png,枯薄 月丸,かれすすき つきまる,Tsukimaru Karesusuki,Wythers Moonridge,枯薄,MF,林 (Forest),Breach,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/u/g/ugqtm_smug0.png,島田 舞茄,しまだ まいな,Maina Shimada,Mirela Delisle,島田,DF,火 (Fire),Justice,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/v/v/vve4m-f76ne.png,陣野 アシュレイ,じんの あしゅれい,Ashurei Jinno,Ashlan Panoptos,陣野,GK,山 (Mountain),Justice,83,90,84,91,99,104,90,641
https://dxi4wb638ujep.cloudfront.net/1/k/v/4/v4dyevgyj-8.png,江流崎 英知,えるさき えいち,Eichi Erusaki,Hudson Headland,江流崎,DF,風 (Wind),Tension,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/w/v/wvuurawi2sm.png,安座 ナオイチ,あんざ なおいち,Naoichi Anza,Vex Frieden,安座,DF,火 (Fire),Rough Play,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/e/_/e_rmgnzqrtk.png,盟帝央 煌,めてお きらめき,Kirameki Meteo,Asten Royds,盟帝央,DF,山 (Mountain),Rough Play,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/g/e/gewqouhgurk.png,井野部 キーコ,いのべ きーこ,Kiko Inobe,Ruelle Neurivieu,井野部,DF,林 (Forest),Justice,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/e/9/e91zlb5bx-s.png,殿崎 テオ,とのさき てお,Teo Tonosaki,Theon Stillcliffe,殿崎,MF,山 (Mountain),Bond,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/1/x/1xgtnyvq8em.png,本能寺 音海,ほんのうじ ねみ,Nemi Honnoji,Ciel Natcherall,本能寺,MF,火 (Fire),Bond,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/k/q/kqy5zqgiknu.png,霊道 界也,れいどう かいや,Kaiya Reido,Kaien Spiradawn,霊道,FW,風 (Wind),Tension,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/b/9/b9f18_wybhk.png,星見沢 キョウ,ほしみざわ きょう,Kyo Hoshimizawa,Kyo Seestar,星見沢,FW,風 (Wind),Rough Play,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/x/z/xzeew2y0m48.png,穂村 英輔,ほむら えいすけ,Eisuke Homura,Syd Faircrest,穂村,MF,火 (Fire),Counter,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/m/x/mx1ldjuohlu.png,元屋敷 空輝,もとやしき くうき,Kuki Motoyashiki,Solan Brightmoor,元屋敷,FW,林 (Forest),Justice,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/p/6/p6nn1jqzpt0.png,夜桜 志々雄,よざくら ししお,Shishio Yozakura,Lenox Grinder,夜桜,FW,火 (Fire),Breach,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/-/s/-swsycmjiec.png,堀内 保乃加,ほりうち ほのか,Honoka Horiuchi,Ophelia Ennercourt,堀内,FW,林 (Forest),Bond,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/8/z/8zrw2felnyc.png,鉄柱 道助,てつばしら どうすけ,Dosuke Tetsubashira,Riggs Fornstrut,鉄柱,MF,山 (Mountain),Breach,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/n/b/nbgrb64fkr0.png,戦導 真凛,せんどう まりん,Marin Sendo,Leticia Legatus,戦導,GK,火 (Fire),Justice,83,90,84,91,99,104,90,641
https://dxi4wb638ujep.cloudfront.net/1/k/t/0/t0dkinnx_le.png,叶 射那,かなえ しゃな,Shana Kanae,Arran Realis,叶,DF,火 (Fire),Tension,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/s/r/srsdgng-p40.png,不破 アリス,ふわ ありす,Alice Fuwa,Alice Rendell,アリス,MF,林 (Forest),Counter,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/d/d/dddirygeelc.png,参募 コウキ,さんぼ こうき,Koki Sanbo,Partis Payton,参募,GK,山 (Mountain),Tension,83,90,84,91,99,104,90,641
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/prd/assets/4/img/shared/icn_secret_character.png,？？？,,,???,,,,,?,?,?,?,?,?,?,0
https://dxi4wb638ujep.cloudfront.net/1/k/y/p/yp0vje8n74k.png,及部 正男,およべ まさお,Masao Oyobe,Hobie Chartwood,正男,GK,山 (Mountain),Tension,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/p/n/pnfokha3wlm.png,巻田 数子,まきた かずこ,Kazuko Makita,Lila Glosswood,数子,DF,火 (Fire),Breach,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/z/l/zlhbptqcqye.png,聞土 敢太,もんど かんた,Kanta Mondo,Rowland Brightwood,敢太,DF,林 (Forest),Tension,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/9/i/9izjgxsdeuu.png,山目 幸雄,やまめ ゆきお,Yukio Yamame,Tristan Brookwood,幸雄,DF,風 (Wind),Bond,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/r/g/rgcsk4ibtnm.png,椛本 靖喜,かばもと やすのぶ,Yasunobu Kabamoto,Lachlan Hartwood,靖喜,MF,林 (Forest),Tension,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/x/e/xemhh0cwvee.png,木庭 エミコ,こば えみこ,Emiko Koba,Nathaniel Whitewood,エミコ,MF,林 (Forest),Breach,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/6/b/6bqg0abpleu.png,伊野 八太郎,いの やたろう,Yataro Ino,Orin Wildwood,八太郎,MF,山 (Mountain),Bond,93,101,98,81,82,75,90,620
